rainfall_24h,rainfall_3d,rainfall_7d,soil_moisture,elevation,slope,aspect,landslide,sample_source,data_type,State,Latitude,Longitude,event_date
21.9,85.1,210.5,0.489455,89.0,1.3928,311.6854,0,spatial_background_sample,spatial_background_reference,Assam,27.06246,94.617222,2016-05-22
13.7,35.6,66.0,0.36603,165.0,16.7802,96.1566,0,spatial_background_sample,spatial_background_reference,Mizoram,23.525198,92.347653,2023-07-23
96.8,145.9,241.8,0.360083,711.0,17.5285,224.149,1,GSI_field_inventory,observed_landslide,Mizoram,23.10565,92.745979,
34.1,57.2,111.3,0.495711,229.0,13.5163,317.7262,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.842391,90.665515,2007-07-25
38.3,74.9,127.5,0.422016,1922.0,51.1434,257.9695,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.467022,95.531958,2016-04-22
43.0,163.7,265.8,0.377052,835.0,32.8427,71.353,1,GSI_field_inventory,observed_landslide,Mizoram,23.114694,92.743931,
22.1,124.0,127.9,0.482583,179.0,1.3984,48.517,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.847302,96.121873,2016-07-16
22.6,56.3,121.9,0.424939,2526.0,50.3256,164.9435,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.632237,96.069426,2016-07-17
17.6,34.6,60.2,0.481198,55.0,8.0162,270.0,0,spatial_background_sample,spatial_background_reference,Tripura,23.286656,91.669516,2009-07-10
13.7,77.8,159.8,0.427524,2541.0,53.0353,227.987,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.817919,97.102336,2016-07-17
38.4,46.8,118.1,0.485842,122.0,0.9264,180.0,0,spatial_background_sample,spatial_background_reference,Assam,27.169972,95.322116,2016-07-14
23.9,54.4,195.5,0.322802,131.0,1.3902,48.2179,0,spatial_background_sample,spatial_background_reference,Assam,26.678402,90.656963,2014-06-27
24.6,55.3,135.2,0.426144,2543.0,51.9417,66.8931,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.250823,93.243964,2016-07-17
27.1,41.9,82.2,0.424131,4341.0,26.9219,329.2862,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,29.213515,94.545616,2016-07-17
53.8,195.9,256.8,0.394906,97.0,1.3949,48.3905,0,spatial_background_sample,spatial_background_reference,Assam,27.35987,94.274834,2022-05-14
30.8,87.3,160.9,0.422545,1352.0,44.0302,229.2823,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.025031,94.916651,2016-07-17
4.4,13.0,34.2,0.392342,140.0,7.9383,62.365,0,spatial_background_sample,spatial_background_reference,Tripura,23.617755,91.88978,2009-07-10
19.2,27.1,69.3,0.427929,4745.0,25.0507,128.5153,0,spatial_background_sample,spatial_background_reference,Sikkim,27.834074,88.837303,2021-06-18
5.0,14.9,34.7,0.402095,92.0,0.0,180.0,0,spatial_background_sample,spatial_background_reference,Tripura,23.472254,91.839779,2009-07-10
2.3,10.6,25.0,0.486573,53.0,6.3073,208.6276,0,spatial_background_sample,spatial_background_reference,Tripura,23.649804,91.406032,2009-07-10
25.4,110.8,121.0,0.480935,200.0,8.338,311.4494,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.974969,95.93937,2016-07-16
7.6,46.1,115.0,0.424475,2493.0,15.685,113.7709,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.249775,94.362305,2016-07-16
1.9,31.5,81.1,0.491845,179.0,23.8835,335.9135,0,spatial_background_sample,spatial_background_reference,Nagaland,26.520471,94.250555,2025-07-08
12.3,55.7,282.5,0.492927,1563.0,25.1089,136.5027,1,GSI_field_inventory,observed_landslide,Meghalaya,25.4013,91.45855,
0.0,7.9,182.5,0.337564,29.0,2.0595,90.0,0,spatial_background_sample,spatial_background_reference,Assam,25.932356,89.904544,2016-05-22
30.5,30.9,55.8,0.434903,1129.0,20.0594,240.8492,0,spatial_background_sample,spatial_background_reference,Manipur,24.120163,93.686957,2024-07-29
66.5,99.9,174.1,0.424551,2155.0,22.822,182.5116,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.734717,95.560152,2016-07-17
16.6,63.7,206.4,0.426884,2123.0,5.2831,280.0708,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.376002,93.478341,2016-07-17
29.1,239.5,335.7,0.370698,771.0,16.0405,78.6348,1,GSI_field_inventory,observed_landslide,Mizoram,23.238785,92.744224,
17.2,50.4,64.8,0.441161,95.0,7.5693,52.5253,0,spatial_background_sample,spatial_background_reference,Tripura,23.081305,91.797686,2018-05-18
33.2,146.8,182.9,0.488183,316.0,7.402,284.4141,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.898712,90.376171,2025-05-30
25.4,110.8,121.0,0.49118,196.0,0.9264,0.0,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.910161,96.113247,2016-07-16
51.8,151.3,367.0,0.427802,1918.0,40.4509,99.8277,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.701156,92.73143,2016-07-17
23.7,95.4,132.2,0.405021,875.0,33.375,75.0474,1,GSI_field_inventory,observed_landslide,Mizoram,23.7025,92.72138889,
27.8,79.0,163.4,0.491994,118.0,6.3515,150.6433,0,spatial_background_sample,spatial_background_reference,Assam,27.261274,95.212258,2016-05-22
18.7,31.7,68.0,0.425036,4343.0,8.4146,270.0,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,29.019212,96.395747,2016-07-17
52.0,69.8,84.1,0.480141,73.0,2.2689,245.9135,0,spatial_background_sample,spatial_background_reference,Assam,26.610017,91.767553,2018-06-14
6.1,17.2,39.9,0.408256,3959.0,27.4882,353.9713,0,spatial_background_sample,spatial_background_reference,Sikkim,27.415856,88.073359,2021-05-18
31.8,60.9,90.4,0.348969,1175.0,19.0932,148.5914,1,GSI_field_inventory,observed_landslide,Mizoram,23.10172778,93.20231944,
10.3,20.0,40.5,0.411552,57.0,7.6398,164.6601,0,spatial_background_sample,spatial_background_reference,Assam,24.307423,92.401209,2016-06-22
0.1,2.1,9.0,0.421994,2193.0,16.8416,295.2982,0,spatial_background_sample,spatial_background_reference,Sikkim,27.595804,88.433185,2024-08-21
45.8,91.7,169.8,0.424967,1965.0,34.5666,304.2803,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.301507,96.116816,2016-07-17
0.3,5.2,11.8,0.379845,29.0,5.1519,79.6687,0,spatial_background_sample,spatial_background_reference,Tripura,24.289411,92.012931,2009-07-10
5.7,15.6,38.0,0.485208,56.0,8.4804,108.9864,0,spatial_background_sample,spatial_background_reference,Tripura,23.437214,91.323172,2009-07-10
6.3,13.1,32.9,0.480165,62.0,7.5661,248.5799,0,spatial_background_sample,spatial_background_reference,Tripura,23.74182,91.356838,2009-07-10
9.1,18.2,113.6,0.451579,396.0,20.4711,267.5175,0,spatial_background_sample,spatial_background_reference,Manipur,24.432285,94.36054,2007-09-12
18.0,41.9,98.1,0.48776,133.0,1.0439,270.0,0,spatial_background_sample,spatial_background_reference,Assam,27.451149,95.533612,2018-08-24
14.3,47.0,278.5,0.492728,136.0,1.3962,228.4403,0,spatial_background_sample,spatial_background_reference,Assam,27.552954,95.599271,2019-07-16
13.6,16.5,45.7,0.396214,5203.0,9.4915,241.0812,0,spatial_background_sample,spatial_background_reference,Sikkim,27.879337,88.254695,2012-06-22
11.3,67.1,77.7,0.389427,34.0,1.8523,0.0,0,spatial_background_sample,spatial_background_reference,Tripura,24.440785,92.220016,2018-05-18
44.9,212.8,324.1,0.36244,469.0,29.1037,196.5565,0,spatial_background_sample,spatial_background_reference,Mizoram,23.452676,92.428896,2025-06-01
13.9,60.8,122.6,0.424476,4070.0,34.7182,196.9072,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.035566,97.07,2016-07-17
8.9,37.1,72.0,0.422719,4315.0,49.8385,215.0405,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.433802,96.649194,2016-07-16
16.1,23.5,92.7,0.323001,5722.0,5.9083,297.953,0,spatial_background_sample,spatial_background_reference,Sikkim,27.818593,88.208882,2012-06-22
8.9,28.0,44.1,0.410949,5201.0,9.185,180.0,0,spatial_background_sample,spatial_background_reference,Sikkim,27.880314,88.271858,2014-06-24
2.3,10.6,25.0,0.442741,77.0,4.4412,294.6057,0,spatial_background_sample,spatial_background_reference,Tripura,23.664403,91.485769,2009-07-10
8.8,27.9,36.4,0.481509,105.0,9.4106,167.3183,0,spatial_background_sample,spatial_background_reference,Assam,27.277707,94.675814,2017-05-20
22.6,82.4,138.9,0.491515,134.0,0.0,180.0,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.863427,95.252699,2016-07-17
20.1,65.8,80.2,0.456286,70.0,2.2196,294.6575,0,spatial_background_sample,spatial_background_reference,Tripura,23.349798,91.73569,2018-05-18
3.6,9.8,37.5,0.359052,306.0,28.7914,27.9106,1,GSI_field_inventory,observed_landslide,Mizoram,24.15364444,93.02183611,
7.6,9.3,30.2,0.409257,5106.0,2.0981,90.0,0,spatial_background_sample,spatial_background_reference,Sikkim,28.025205,88.759119,2012-06-22
8.4,35.1,51.1,0.414704,910.0,27.1293,341.2184,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.094698,94.434625,2016-04-22
27.4,180.2,269.9,0.3665,861.0,34.2709,238.4905,1,GSI_field_inventory,observed_landslide,Mizoram,23.140846,92.751229,
67.8,120.5,158.2,0.379417,793.0,28.4604,161.4708,1,GSI_field_inventory,observed_landslide,Mizoram,23.61861111,92.72611111,
10.6,27.2,88.5,0.416561,289.0,46.2376,84.6687,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.560638,94.226531,2016-07-17
10.1,14.6,43.7,0.405744,5384.0,2.7949,311.4855,0,spatial_background_sample,spatial_background_reference,Sikkim,27.837593,88.646115,2012-06-22
32.2,214.3,317.7,0.372094,830.0,31.9729,57.8844,1,GSI_field_inventory,observed_landslide,Mizoram,23.284565,92.857096,
11.2,116.2,183.5,0.427256,2145.0,35.1425,68.4365,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.229493,92.266485,2016-07-17
20.0,78.3,116.1,0.423937,1771.0,24.4557,16.2699,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.335712,92.621663,2016-04-22
1.9,23.8,47.3,0.413312,635.0,6.6376,166.8439,1,GSI_field_inventory,observed_landslide,Mizoram,23.54130278,93.10256944,
6.5,55.1,99.4,0.477896,718.0,16.3983,97.9043,1,GSI_field_inventory,observed_landslide,Arunachal Pradesh,27.307072,93.806008,
61.9,120.9,163.8,0.380563,498.0,26.6805,153.3695,1,GSI_field_inventory,observed_landslide,Mizoram,23.60861111,92.80972222,
20.2,29.5,73.5,0.428484,4421.0,42.5278,170.8284,0,spatial_background_sample,spatial_background_reference,Sikkim,27.772596,88.674687,2012-06-22
6.7,66.4,92.7,0.350159,5159.0,23.4228,126.6696,0,spatial_background_sample,spatial_background_reference,Sikkim,27.852052,88.289565,2014-07-01
2.3,10.6,25.0,0.442741,64.0,4.2148,331.3601,0,spatial_background_sample,spatial_background_reference,Tripura,23.71623,91.462727,2009-07-10
60.5,98.5,190.3,0.426641,2063.0,57.5685,288.5719,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.608396,95.322707,2016-07-17
35.4,71.6,90.2,0.444283,32.0,6.81,132.6105,0,spatial_background_sample,spatial_background_reference,Tripura,23.090531,91.618022,2018-05-18
18.7,71.1,89.6,0.394906,101.0,5.5229,326.7345,0,spatial_background_sample,spatial_background_reference,Tripura,23.849213,91.803682,2018-05-18
2.4,3.5,9.8,0.424689,5244.0,2.9683,339.3113,0,spatial_background_sample,spatial_background_reference,Sikkim,28.034317,88.486808,2025-07-19
27.6,117.0,235.6,0.354333,745.0,13.326,259.1676,1,GSI_field_inventory,observed_landslide,Mizoram,22.788323,92.833817,
12.9,50.1,87.6,0.477025,429.0,13.6859,338.3753,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.722963,90.743651,2014-09-20
5.9,10.1,30.1,0.393253,4608.0,34.5904,292.0343,0,spatial_background_sample,spatial_background_reference,Sikkim,27.707861,88.278391,2022-05-29
11.0,31.3,64.5,0.411417,4103.0,23.3751,111.9689,0,spatial_background_sample,spatial_background_reference,Sikkim,27.44291,88.095434,2022-08-25
2.2,8.6,18.0,0.26783,773.0,0.9264,0.0,0,spatial_background_sample,spatial_background_reference,Manipur,24.566185,93.944994,2018-05-03
26.1,36.7,44.3,0.479004,392.0,2.7772,180.0,0,spatial_background_sample,spatial_background_reference,Nagaland,25.602745,93.59513,2023-09-08
40.8,109.6,205.2,0.473071,85.0,0.0,180.0,0,spatial_background_sample,spatial_background_reference,Assam,27.001955,94.435179,2022-05-14
3.5,40.1,121.9,0.421713,67.0,4.2307,150.9673,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.735235,90.020113,2017-06-17
15.0,29.0,106.3,0.423725,1933.0,36.3944,293.257,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.940675,93.96349,2016-07-17
3.3,6.2,17.7,0.418949,4400.0,34.1909,1.5373,0,spatial_background_sample,spatial_background_reference,Sikkim,27.476627,88.064327,2021-05-18
6.9,39.5,68.3,0.386124,4945.0,20.2894,23.2955,0,spatial_background_sample,spatial_background_reference,Sikkim,27.779014,88.385575,2012-06-26
9.2,118.8,183.9,0.482193,70.0,2.2641,65.8596,0,spatial_background_sample,spatial_background_reference,Assam,26.31949,92.683954,2016-05-17
52.1,227.7,339.3,0.35604,147.0,12.8707,50.439,0,spatial_background_sample,spatial_background_reference,Mizoram,23.376516,92.458169,2025-06-01
0.1,8.0,39.9,0.463909,303.0,6.5377,170.9855,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.77697,90.768443,2009-07-17
33.7,95.5,107.2,0.481065,60.0,0.9264,180.0,0,spatial_background_sample,spatial_background_reference,Assam,26.41905,92.159753,2017-06-13
48.0,189.5,332.0,0.435067,88.0,0.0,180.0,0,spatial_background_sample,spatial_background_reference,Assam,26.853133,93.475811,2022-05-14
1.7,39.9,123.4,0.484506,502.0,4.2059,102.702,0,spatial_background_sample,spatial_background_reference,Assam,25.63302,93.253131,2019-07-16
1.9,12.3,24.2,0.398457,36.0,2.2295,65.4597,0,spatial_background_sample,spatial_background_reference,Tripura,24.055094,91.609117,2009-07-10
7.0,19.0,60.9,0.416442,4145.0,39.0162,58.744,0,spatial_background_sample,spatial_background_reference,Sikkim,27.489996,88.732485,2022-05-29
28.1,57.0,80.6,0.427199,4108.0,26.8652,351.6989,0,spatial_background_sample,spatial_background_reference,Sikkim,27.827039,88.471488,2014-07-08
4.5,15.9,43.1,0.402174,4779.0,22.1916,187.704,0,spatial_background_sample,spatial_background_reference,Sikkim,27.492148,88.23172,2022-08-25
50.3,261.5,389.0,0.380031,800.0,17.9242,311.5375,1,GSI_field_inventory,observed_landslide,Mizoram,23.172659,92.611828,
12.5,58.7,92.3,0.243981,199.0,25.4624,107.7954,0,spatial_background_sample,spatial_background_reference,Mizoram,21.987813,92.897546,2024-05-28
15.4,84.6,199.2,0.367323,1033.0,30.1644,23.1973,1,GSI_field_inventory,observed_landslide,Mizoram,23.183361,93.066742,
0.8,36.9,201.5,0.47722,126.0,3.2633,253.5253,0,spatial_background_sample,spatial_background_reference,Assam,27.476301,95.434466,2025-06-04
59.1,112.4,143.7,0.377302,765.0,44.0481,0.7856,1,GSI_field_inventory,observed_landslide,Mizoram,23.73305556,92.84777778,
15.6,83.0,106.3,0.395045,50.0,2.1107,28.6642,0,spatial_background_sample,spatial_background_reference,Tripura,23.847361,91.6299,2018-05-18
15.7,110.4,160.5,0.488634,333.0,0.0,180.0,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.636974,90.771878,2014-09-23
43.1,93.7,107.5,0.483567,340.0,2.9607,159.7045,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.665999,90.787636,2009-07-01
2.5,16.9,35.6,0.39474,5747.0,27.7379,333.0905,0,spatial_background_sample,spatial_background_reference,Sikkim,27.964474,88.70085,2012-07-17
1.2,6.1,45.1,0.4205,813.0,24.6177,59.7729,1,GSI_field_inventory,observed_landslide,Sikkim,27.21391667,88.60833333,
27.8,79.0,163.4,0.488804,114.0,1.3949,311.6088,0,spatial_background_sample,spatial_background_reference,Assam,27.362487,95.247059,2016-05-22
3.4,18.3,101.6,0.419903,36.0,2.2615,245.8295,0,spatial_background_sample,spatial_background_reference,Assam,26.155857,90.305511,2016-04-18
18.0,71.5,85.8,0.409281,78.0,3.1761,253.0584,0,spatial_background_sample,spatial_background_reference,Tripura,23.957077,91.800287,2018-05-18
15.5,62.2,78.2,0.404479,86.0,9.1923,25.937,0,spatial_background_sample,spatial_background_reference,Tripura,23.964654,91.862475,2018-05-18
50.7,103.2,129.6,0.416606,46.0,11.4946,61.5048,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.210955,90.482489,2019-06-27
20.5,65.5,125.1,0.420612,1345.0,37.5026,297.6167,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.375004,95.566482,2016-07-16
61.9,197.7,401.1,0.477461,65.0,2.2673,114.1044,0,spatial_background_sample,spatial_background_reference,Assam,26.513697,91.974177,2022-05-16
0.0,0.0,5.4,0.373949,5147.0,13.0893,146.566,0,spatial_background_sample,spatial_background_reference,Sikkim,27.928789,88.316375,2022-11-20
19.1,48.4,122.8,0.425237,1880.0,27.6101,42.0987,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.81314,94.254545,2016-07-17
15.5,16.7,33.7,0.296485,5082.0,5.5349,289.4949,0,spatial_background_sample,spatial_background_reference,Sikkim,27.743065,88.238853,2025-09-11
6.7,14.8,39.7,0.409496,4683.0,25.0861,249.7937,0,spatial_background_sample,spatial_background_reference,Sikkim,27.953367,88.442845,2022-06-15
28.1,57.0,80.6,0.427671,3982.0,5.3077,100.0233,0,spatial_background_sample,spatial_background_reference,Sikkim,27.903842,88.523592,2014-07-08
7.6,9.3,30.2,0.405744,5185.0,33.2664,9.6355,0,spatial_background_sample,spatial_background_reference,Sikkim,27.929036,88.672463,2012-06-22
71.3,144.0,203.2,0.403795,51.0,1.3899,228.2078,0,spatial_background_sample,spatial_background_reference,Assam,26.637739,91.102779,2016-05-17
11.7,34.0,222.2,0.493333,82.0,2.7772,180.0,0,spatial_background_sample,spatial_background_reference,Assam,26.690923,93.816976,2014-06-27
26.1,48.0,105.2,0.427685,3816.0,7.7974,249.2529,0,spatial_background_sample,spatial_background_reference,Sikkim,27.885055,88.535767,2022-06-15
13.5,25.9,52.7,0.424135,3892.0,16.5093,233.1225,0,spatial_background_sample,spatial_background_reference,Sikkim,27.549841,88.331143,2022-05-29
39.8,125.5,184.2,0.396074,97.0,8.3715,257.3053,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.703694,89.942817,2025-05-30
9.0,188.0,240.3,0.494702,104.0,17.0019,266.9687,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.808461,90.544437,2025-05-31
2.5,15.0,30.6,0.484092,30.0,1.3706,47.4832,0,spatial_background_sample,spatial_background_reference,Tripura,23.527207,91.47835,2009-07-10
0.8,15.5,21.6,0.423339,5098.0,54.0973,38.3438,0,spatial_background_sample,spatial_background_reference,Sikkim,27.520196,88.251664,2015-07-08
21.8,66.9,85.6,0.456286,92.0,16.3876,243.9044,0,spatial_background_sample,spatial_background_reference,Tripura,23.310653,91.660794,2018-05-18
2.4,15.4,47.2,0.490939,133.0,13.0033,32.8346,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.316651,90.310207,2007-09-15
42.5,100.3,170.4,0.426104,3476.0,29.5874,148.6877,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.746544,95.174565,2016-07-17
