sample_id,State,Latitude,Longitude,landslide,sample_source,background_rule,dem_tile,elevation,slope,aspect,terrain_source,terrain_source_type,terrain_status,reference_date,reference_date_source,reference_date_rule,rainfall_24h,rainfall_3d,rainfall_7d,rainfall_source,rainfall_source_type,rainfall_status,soil_moisture_0_7cm,soil_moisture_7_28cm,soil_moisture_28_100cm,soil_moisture_100_255cm,soil_moisture,soil_moisture_source,soil_moisture_source_type,soil_moisture_status
BG-07301,Arunachal Pradesh,29.164178,94.565528,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N29E094,3937.0,27.1472,27.9991,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,27.1,41.9,82.2,Open-Meteo historical weather,reanalysis,available,0.423667,0.42406,0.423625,0.428149,0.424875,Open-Meteo ERA5-Land,reanalysis,available
BG-07302,Tripura,23.468447,91.647051,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,50.0,7.4675,42.2546,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,5.0,14.9,34.7,Open-Meteo historical weather,reanalysis,available,0.431702,0.434143,0.440202,0.404196,0.427561,Open-Meteo ERA5-Land,reanalysis,available
BG-07303,Tripura,23.394902,91.444895,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,50.0,6.8183,227.4546,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,21.4,75.5,91.2,Open-Meteo historical weather,reanalysis,available,0.477518,0.48797,0.468018,0.430048,0.465888,Open-Meteo ERA5-Land,reanalysis,available
BG-07304,Sikkim,27.84291,88.345052,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4856.0,28.3274,327.1277,SRTM 1 arc-second DEM,DEM-derived,True,2021-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,3.6,9.5,43.0,Open-Meteo historical weather,reanalysis,available,0.335012,0.301869,0.162286,0.268,0.266792,Open-Meteo ERA5-Land,reanalysis,available
BG-07305,Assam,26.21849,93.69643,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E093,259.0,30.5738,21.4756,SRTM 1 arc-second DEM,DEM-derived,True,2024-05-24,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,1.3,10.8,39.6,Open-Meteo historical weather,reanalysis,available,0.462673,0.471161,0.499369,0.50281,0.484003,Open-Meteo ERA5-Land,reanalysis,available
BG-07306,Tripura,23.053758,91.7596,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,64.0,6.7591,17.2502,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,20.6,50.8,71.7,Open-Meteo historical weather,reanalysis,available,0.46956,0.480732,0.387756,0.426595,0.441161,Open-Meteo ERA5-Land,reanalysis,available
BG-07307,Tripura,23.993024,91.828615,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,58.0,1.8523,180.0,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,12.0,72.0,91.0,Open-Meteo historical weather,reanalysis,available,0.421964,0.42328,0.42056,0.371321,0.409281,Open-Meteo ERA5-Land,reanalysis,available
BG-07308,Tripura,23.594834,91.536957,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,78.0,8.2799,0.0,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,2.5,15.0,30.6,Open-Meteo historical weather,reanalysis,available,0.480012,0.4855,0.498286,0.473292,0.484272,Open-Meteo ERA5-Land,reanalysis,available
BG-07309,Sikkim,27.997031,88.818578,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5449.0,13.7283,48.5564,SRTM 1 arc-second DEM,DEM-derived,True,2014-07-01,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,3.6,36.3,54.9,Open-Meteo historical weather,reanalysis,available,0.389238,0.38847,0.402321,0.307988,0.372004,Open-Meteo ERA5-Land,reanalysis,available
BG-07310,Arunachal Pradesh,28.094332,93.868945,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E093,2003.0,18.762,103.7689,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,17.1,38.0,107.1,Open-Meteo historical weather,reanalysis,available,0.423577,0.424292,0.424756,0.427875,0.425125,Open-Meteo ERA5-Land,reanalysis,available
BG-07311,Tripura,23.846407,91.653791,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,58.0,1.3724,132.4471,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,15.6,83.0,106.3,Open-Meteo historical weather,reanalysis,available,0.417423,0.416631,0.396893,0.336095,0.39176,Open-Meteo ERA5-Land,reanalysis,available
BG-07312,Meghalaya,25.455169,89.884463,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E089,63.0,17.1228,291.5554,SRTM 1 arc-second DEM,DEM-derived,True,2024-06-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,10.7,92.7,215.8,Open-Meteo historical weather,reanalysis,available,0.409923,0.41122,0.405351,0.324244,0.387685,Open-Meteo ERA5-Land,reanalysis,available
BG-07313,Tripura,23.786821,91.462932,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,40.0,1.3721,132.4601,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,2.3,10.6,25.0,Open-Meteo historical weather,reanalysis,available,0.420482,0.423589,0.430655,0.387339,0.415516,Open-Meteo ERA5-Land,reanalysis,available
BG-07314,Arunachal Pradesh,27.453226,96.066146,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E096,186.0,0.9264,0.0,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,12.6,185.5,216.4,Open-Meteo historical weather,reanalysis,available,0.482655,0.483113,0.484899,0.511458,0.490531,Open-Meteo ERA5-Land,reanalysis,available
BG-07315,Sikkim,27.989854,88.465768,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4835.0,14.4829,128.7559,SRTM 1 arc-second DEM,DEM-derived,True,2012-06-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,10.1,14.6,43.7,Open-Meteo historical weather,reanalysis,available,0.422012,0.421387,0.396524,0.391,0.407731,Open-Meteo ERA5-Land,reanalysis,available
BG-07316,Meghalaya,25.953723,90.232131,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,36.0,7.4052,284.4077,SRTM 1 arc-second DEM,DEM-derived,True,2025-05-31,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,20.5,128.6,169.6,Open-Meteo historical weather,reanalysis,available,0.410595,0.414744,0.416845,0.339149,0.395333,Open-Meteo ERA5-Land,reanalysis,available
BG-07317,Arunachal Pradesh,27.955499,93.875389,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E093,594.0,43.5427,259.2134,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,15.0,29.0,106.3,Open-Meteo historical weather,reanalysis,available,0.422607,0.42325,0.42378,0.427071,0.424177,Open-Meteo ERA5-Land,reanalysis,available
BG-07318,Arunachal Pradesh,28.528293,96.236202,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E096,3425.0,56.7046,75.2341,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,36.1,62.5,122.1,Open-Meteo historical weather,reanalysis,available,0.424411,0.42503,0.426137,0.428042,0.425905,Open-Meteo ERA5-Land,reanalysis,available
BG-07319,Meghalaya,25.172644,90.731938,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,51.0,15.1064,263.1193,SRTM 1 arc-second DEM,DEM-derived,True,2007-07-25,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,60.2,105.3,227.8,Open-Meteo historical weather,reanalysis,available,0.484911,0.489339,0.476637,0.516149,0.491759,Open-Meteo ERA5-Land,reanalysis,available
BG-07320,Tripura,23.337694,91.788878,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,80.0,3.835,15.231,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,17.6,34.6,60.2,Open-Meteo historical weather,reanalysis,available,0.418708,0.421185,0.417417,0.339631,0.399235,Open-Meteo ERA5-Land,reanalysis,available
BG-07321,Manipur,24.680623,93.879336,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E093,770.0,2.7531,47.7402,SRTM 1 arc-second DEM,DEM-derived,True,2008-07-01,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,2.7,24.4,126.8,Open-Meteo historical weather,reanalysis,available,0.437399,0.439649,0.395571,0.350083,0.405676,Open-Meteo ERA5-Land,reanalysis,available
BG-07322,Tripura,23.977938,91.603103,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,56.0,2.9559,20.0428,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,1.9,12.3,24.2,Open-Meteo historical weather,reanalysis,available,0.40472,0.407423,0.411863,0.381357,0.401341,Open-Meteo ERA5-Land,reanalysis,available
BG-07323,Tripura,23.280754,91.648894,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,101.0,8.3394,173.103,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,17.6,34.6,60.2,Open-Meteo historical weather,reanalysis,available,0.485375,0.489935,0.500458,0.454756,0.482631,Open-Meteo ERA5-Land,reanalysis,available
BG-07324,Arunachal Pradesh,28.014926,93.918275,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E093,2365.0,25.8739,137.1764,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,5.7,36.5,100.3,Open-Meteo historical weather,reanalysis,available,0.422238,0.423012,0.423994,0.426929,0.424043,Open-Meteo ERA5-Land,reanalysis,available
BG-07325,Arunachal Pradesh,28.525936,94.198497,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E094,1796.0,26.1345,171.3708,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,24.2,54.1,134.2,Open-Meteo historical weather,reanalysis,available,0.423363,0.424065,0.424399,0.428125,0.424988,Open-Meteo ERA5-Land,reanalysis,available
BG-07326,Tripura,23.049331,91.570183,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,41.0,16.0061,246.7607,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,17.1,41.0,72.6,Open-Meteo historical weather,reanalysis,available,0.480792,0.483685,0.500643,0.447161,0.47807,Open-Meteo ERA5-Land,reanalysis,available
BG-07327,Tripura,23.719011,91.753199,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,122.0,12.1005,261.3243,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,16.7,81.1,100.5,Open-Meteo historical weather,reanalysis,available,0.41397,0.412381,0.385131,0.331417,0.385725,Open-Meteo ERA5-Land,reanalysis,available
BG-07328,Meghalaya,25.293282,90.080973,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,109.0,15.7389,117.323,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-01,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,65.7,152.5,186.1,Open-Meteo historical weather,reanalysis,available,0.44156,0.444887,0.442637,0.442024,0.442777,Open-Meteo ERA5-Land,reanalysis,available
BG-07329,Arunachal Pradesh,27.771624,92.883055,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E092,1624.0,30.253,183.5928,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,44.8,115.2,284.7,Open-Meteo historical weather,reanalysis,available,0.427476,0.427929,0.42706,0.429375,0.42796,Open-Meteo ERA5-Land,reanalysis,available
BG-07330,Sikkim,27.797788,88.417915,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4250.0,51.2839,193.5588,SRTM 1 arc-second DEM,DEM-derived,True,2015-07-08,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,6.0,23.9,67.0,Open-Meteo historical weather,reanalysis,available,0.431256,0.418518,0.417649,0.435,0.425606,Open-Meteo ERA5-Land,reanalysis,available
BG-07331,Tripura,23.505928,91.379545,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,36.0,11.8672,67.3723,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,2.5,15.0,30.6,Open-Meteo historical weather,reanalysis,available,0.482786,0.485315,0.498155,0.474304,0.48514,Open-Meteo ERA5-Land,reanalysis,available
BG-07332,Sikkim,27.755008,88.233842,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5687.0,51.3762,354.1347,SRTM 1 arc-second DEM,DEM-derived,True,2025-09-11,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,14.6,14.6,18.5,Open-Meteo historical weather,reanalysis,available,0.350262,0.334607,0.258149,0.379,0.330504,Open-Meteo ERA5-Land,reanalysis,available
BG-07333,Meghalaya,25.334573,89.905958,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E089,44.0,2.2485,294.3188,SRTM 1 arc-second DEM,DEM-derived,True,2023-04-13,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,0.0,0.0,0.0,Open-Meteo historical weather,reanalysis,available,0.18478,0.241101,0.200524,0.33372,0.240031,Open-Meteo ERA5-Land,reanalysis,available
BG-07334,Manipur,24.129758,93.770221,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E093,882.0,25.6682,323.852,SRTM 1 arc-second DEM,DEM-derived,True,2007-09-07,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,13.3,62.6,97.6,Open-Meteo historical weather,reanalysis,available,0.442036,0.443905,0.451321,0.4555,0.44819,Open-Meteo ERA5-Land,reanalysis,available
BG-07335,Assam,27.164285,94.534042,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E094,98.0,5.5414,180.0,SRTM 1 arc-second DEM,DEM-derived,True,2024-07-05,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,34.1,100.2,349.5,Open-Meteo historical weather,reanalysis,available,0.48153,0.489351,0.481012,0.517083,0.492244,Open-Meteo ERA5-Land,reanalysis,available
BG-07336,Assam,27.326628,94.818817,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E094,101.0,2.9659,159.4337,SRTM 1 arc-second DEM,DEM-derived,True,2022-05-15,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,36.0,141.9,265.9,Open-Meteo historical weather,reanalysis,available,0.473101,0.469131,0.479786,0.504923,0.481735,Open-Meteo ERA5-Land,reanalysis,available
BG-07337,Sikkim,27.815453,88.202001,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5760.0,7.257,239.4748,SRTM 1 arc-second DEM,DEM-derived,True,2022-10-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,0.5,0.8,17.0,Open-Meteo historical weather,reanalysis,available,0.338101,0.332714,0.249595,0.377351,0.32444,Open-Meteo ERA5-Land,reanalysis,available
BG-07338,Tripura,23.423537,91.425476,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,44.0,2.2206,294.6455,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,2.5,15.0,30.6,Open-Meteo historical weather,reanalysis,available,0.481149,0.48278,0.500125,0.480667,0.48618,Open-Meteo ERA5-Land,reanalysis,available
BG-07339,Sikkim,27.916762,88.799398,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5633.0,20.6028,351.6031,SRTM 1 arc-second DEM,DEM-derived,True,2022-10-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,10.4,14.3,33.0,Open-Meteo historical weather,reanalysis,available,0.388863,0.382488,0.371726,0.39153,0.383652,Open-Meteo ERA5-Land,reanalysis,available
BG-07340,Sikkim,27.5873,88.405193,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,2226.0,22.0671,301.2335,SRTM 1 arc-second DEM,DEM-derived,True,2023-10-04,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,11.5,12.9,14.3,Open-Meteo historical weather,reanalysis,available,0.410482,0.411435,0.411435,0.424018,0.414342,Open-Meteo ERA5-Land,reanalysis,available
BG-07341,Tripura,23.572366,91.557449,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,45.0,4.1407,257.0941,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,2.5,15.0,30.6,Open-Meteo historical weather,reanalysis,available,0.418827,0.419863,0.422702,0.370774,0.408042,Open-Meteo ERA5-Land,reanalysis,available
BG-07342,Sikkim,27.770236,88.411852,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4226.0,47.3693,30.3093,SRTM 1 arc-second DEM,DEM-derived,True,2025-09-11,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,6.0,11.9,31.9,Open-Meteo historical weather,reanalysis,available,0.380226,0.37775,0.290375,0.408,0.364088,Open-Meteo ERA5-Land,reanalysis,available
BG-07343,Sikkim,27.515438,88.165761,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4179.0,35.9305,64.9167,SRTM 1 arc-second DEM,DEM-derived,True,2022-11-20,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,0.0,0.4,1.6,Open-Meteo historical weather,reanalysis,available,0.395815,0.398036,0.390161,0.410601,0.398653,Open-Meteo ERA5-Land,reanalysis,available
