sample_id,State,Latitude,Longitude,landslide,sample_source,background_rule,dem_tile,elevation,slope,aspect,terrain_source,terrain_source_type,terrain_status,reference_date,reference_date_source,reference_date_rule
BG-08570,Tripura,23.656839,91.578553,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,150.0,1.8523,0.0,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08571,Arunachal Pradesh,27.035683,93.109644,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E093,576.0,8.4626,257.4462,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08572,Arunachal Pradesh,28.755394,94.526635,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E094,3442.0,37.8869,175.9222,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08573,Arunachal Pradesh,28.344744,94.479807,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E094,1756.0,33.6679,202.7146,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08574,Tripura,23.396794,91.777939,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,89.0,4.1034,227.455,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08575,Arunachal Pradesh,27.509912,94.030411,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E094,1275.0,26.3435,336.1095,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08576,Sikkim,27.877675,88.184693,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5709.0,7.5234,284.174,SRTM 1 arc-second DEM,DEM-derived,True,2022-05-29,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08577,Tripura,23.537568,91.494127,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,23.0,1.8523,0.0,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08578,Tripura,23.436727,91.6722,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,62.0,10.1583,280.3981,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08579,Tripura,23.691077,91.2148,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,35.0,6.7619,197.3284,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08580,Mizoram,23.979431,92.481456,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E092,789.0,30.311,149.0283,SRTM 1 arc-second DEM,DEM-derived,True,2024-05-28,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08581,Tripura,24.174677,91.981444,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E091,65.0,4.6222,0.0,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08582,Tripura,24.198842,91.810801,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E091,47.0,1.8523,180.0,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08583,Sikkim,27.59622,88.341876,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,2806.0,39.9713,19.0559,SRTM 1 arc-second DEM,DEM-derived,True,2021-08-27,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08584,Assam,26.731993,90.870424,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E090,149.0,4.142,270.0,SRTM 1 arc-second DEM,DEM-derived,True,2022-05-14,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08585,Sikkim,27.40141,88.092449,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,3755.0,26.4895,279.3364,SRTM 1 arc-second DEM,DEM-derived,True,2022-10-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08586,Arunachal Pradesh,28.297856,96.914454,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E096,3348.0,37.3062,175.8537,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08587,Assam,26.08161,90.375316,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E090,31.0,4.6222,0.0,SRTM 1 arc-second DEM,DEM-derived,True,2022-05-14,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08588,Arunachal Pradesh,27.921031,96.091359,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E096,209.0,4.5753,246.1643,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08589,Meghalaya,25.32323,90.214325,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,89.0,4.6222,180.0,SRTM 1 arc-second DEM,DEM-derived,True,2025-05-30,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08590,Meghalaya,25.735585,91.372777,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E091,865.0,16.2472,33.6664,SRTM 1 arc-second DEM,DEM-derived,True,2007-08-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08591,Tripura,23.576239,91.770809,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,118.0,7.275,75.3257,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08592,Meghalaya,25.341306,90.208597,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,157.0,12.2406,345.6762,SRTM 1 arc-second DEM,DEM-derived,True,2023-04-13,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08593,Meghalaya,25.323784,90.824072,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,593.0,27.4975,111.8871,SRTM 1 arc-second DEM,DEM-derived,True,2013-08-06,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08594,Sikkim,28.017542,88.581039,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E088,5384.0,18.4947,330.4738,SRTM 1 arc-second DEM,DEM-derived,True,2023-10-04,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08595,Meghalaya,25.223641,92.499651,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E092,638.0,12.2385,278.5742,SRTM 1 arc-second DEM,DEM-derived,True,2025-05-30,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08596,Arunachal Pradesh,28.127112,96.076911,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E096,1553.0,35.3063,145.2802,SRTM 1 arc-second DEM,DEM-derived,True,2016-04-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08597,Tripura,24.088339,91.683182,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E091,68.0,6.3122,331.2907,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08598,Meghalaya,25.82265,90.265039,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,132.0,3.5962,120.9679,SRTM 1 arc-second DEM,DEM-derived,True,2007-08-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08599,Tripura,24.016844,91.593619,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E091,49.0,0.9264,180.0,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08600,Sikkim,27.961668,88.715908,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5129.0,9.2528,26.7109,SRTM 1 arc-second DEM,DEM-derived,True,2025-09-11,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08601,Tripura,23.395248,91.322024,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,44.0,5.1179,100.4013,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08602,Manipur,24.721532,93.989336,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E093,779.0,1.3776,47.7495,SRTM 1 arc-second DEM,DEM-derived,True,2007-09-09,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08603,Manipur,24.609703,93.959764,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E093,772.0,2.7523,47.724,SRTM 1 arc-second DEM,DEM-derived,True,2018-08-02,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08604,Assam,26.900892,94.690279,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E094,94.0,3.621,59.2674,SRTM 1 arc-second DEM,DEM-derived,True,2018-08-24,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08605,Assam,26.276812,92.189779,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E092,56.0,2.0655,90.0,SRTM 1 arc-second DEM,DEM-derived,True,2019-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08606,Sikkim,27.855586,88.594416,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4994.0,18.7925,205.4654,SRTM 1 arc-second DEM,DEM-derived,True,2014-07-08,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08607,Tripura,23.613673,91.679763,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,53.0,4.1071,227.502,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08608,Mizoram,23.036143,92.389213,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E092,53.0,0.0,180.0,SRTM 1 arc-second DEM,DEM-derived,True,2024-08-13,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08609,Arunachal Pradesh,28.264753,93.552211,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E093,3891.0,25.4385,227.1656,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08610,Meghalaya,25.830803,90.292014,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,104.0,4.1472,48.0101,SRTM 1 arc-second DEM,DEM-derived,True,2023-08-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08611,Meghalaya,25.722231,90.661091,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,387.0,2.9609,200.3043,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-01,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08612,Manipur,25.269839,93.857303,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E093,1441.0,27.3157,239.9396,SRTM 1 arc-second DEM,DEM-derived,True,2007-08-28,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08613,Sikkim,27.81948,88.641454,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5108.0,40.4882,341.2628,SRTM 1 arc-second DEM,DEM-derived,True,2012-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08614,Sikkim,27.529439,88.104443,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4813.0,47.1739,314.7798,SRTM 1 arc-second DEM,DEM-derived,True,2024-07-21,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08615,Assam,26.25992,90.333115,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E090,37.0,10.3804,79.8316,SRTM 1 arc-second DEM,DEM-derived,True,2016-05-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08616,Arunachal Pradesh,29.04328,95.034475,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N29E095,1847.0,12.0481,350.0196,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08617,Manipur,23.867322,94.140802,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E094,303.0,22.8204,357.5917,SRTM 1 arc-second DEM,DEM-derived,True,2007-09-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08618,Tripura,23.415404,91.333354,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,81.0,7.0912,97.4685,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08619,Sikkim,27.718861,88.203036,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5788.0,40.6643,212.1114,SRTM 1 arc-second DEM,DEM-derived,True,2022-05-29,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08620,Nagaland,25.761388,93.62443,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E093,179.0,1.0286,270.0,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-27,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08621,Nagaland,25.686727,93.619871,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E093,272.0,14.8023,191.7533,SRTM 1 arc-second DEM,DEM-derived,True,2009-06-20,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08622,Tripura,23.894828,91.474734,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,87.0,2.9557,20.0309,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08623,Sikkim,27.953865,88.314666,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5254.0,14.5399,355.9528,SRTM 1 arc-second DEM,DEM-derived,True,2023-10-04,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08624,Sikkim,27.810164,88.781914,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4812.0,10.9743,70.5163,SRTM 1 arc-second DEM,DEM-derived,True,2022-06-15,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08625,Assam,26.853865,92.926044,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E092,87.0,0.0,180.0,SRTM 1 arc-second DEM,DEM-derived,True,2022-05-14,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08626,Sikkim,27.502442,88.250649,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4818.0,48.557,235.1745,SRTM 1 arc-second DEM,DEM-derived,True,2012-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08627,Meghalaya,25.721656,91.463296,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E091,1160.0,21.0106,27.8593,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-07,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08628,Arunachal Pradesh,27.899185,96.977068,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E096,2542.0,49.0641,169.0225,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08629,Tripura,23.160744,91.358412,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,40.0,9.2382,186.2074,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08630,Mizoram,21.95501,92.906151,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N21E092,85.0,13.9742,258.7592,SRTM 1 arc-second DEM,DEM-derived,True,2024-09-28,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08631,Sikkim,27.934356,88.391462,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5246.0,13.4578,237.2779,SRTM 1 arc-second DEM,DEM-derived,True,2022-11-20,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08632,Sikkim,27.506261,88.745805,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4043.0,16.8771,133.8569,SRTM 1 arc-second DEM,DEM-derived,True,2024-07-21,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-08633,Sikkim,28.025199,88.538543,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E088,6233.0,32.167,202.2485,SRTM 1 arc-second DEM,DEM-derived,True,2015-07-08,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
